location_id,casualties,fatalities,year,position_id,day_bool,crashtype_id,dui_bool,drugs_bool
MCCRACKEN,1,0,2017,Not Divided,TRUE,Right Angle,FALSE,FALSE
OUTER HARBOR,2,0,2017,Not Divided,TRUE,Side Swipe,FALSE,FALSE
NORTH ADELAIDE,2,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
CHELTENHAM,2,0,2017,Multiple,TRUE,Right Turn,FALSE,FALSE
ADELAIDE,3,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
RENMARK,1,0,2017,Not Divided,TRUE,Rear End,FALSE,FALSE
PARIS CREEK,1,0,2017,T-Junction,FALSE,Roll Over,FALSE,FALSE
MONARTO SOUTH,1,0,2017,Freeway,TRUE,Hit Fixed Object,FALSE,FALSE
REDWOOD PARK,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
BOOKABIE,1,0,2017,Not Divided,TRUE,Left Road - Out of Control,TRUE,FALSE
BOOKABIE,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
HALLETT COVE,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
ST MARYS,1,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
HORSNELL GULLY,1,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
SEMAPHORE,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
SEACLIFF PARK,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
OVINGHAM,1,0,2017,Cross Road,TRUE,Hit Fixed Object,FALSE,FALSE
NORTH ADELAIDE,1,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
SALISBURY EAST,1,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
CAMPBELLTOWN,1,0,2017,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
TRANMERE,1,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
PARADISE,2,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
ROXBY DOWNS,1,0,2017,T-Junction,TRUE,Left Road - Out of Control,TRUE,FALSE
STONYFELL,1,0,2017,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
MANNANARIE,2,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
BEVERLEY,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
INGLEWOOD,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ROYAL PARK,1,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
BLACK HILL,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
WATTLE PARK,1,0,2017,Not Divided,FALSE,Other,TRUE,FALSE
ONE TREE HILL,1,1,2018,T-Junction,TRUE,Side Swipe,FALSE,TRUE
COONAWARRA,2,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
WIRRINA COVE,1,1,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
EDINBURGH,1,1,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
ROSEWORTHY,3,1,2018,Multiple,TRUE,Right Angle,FALSE,FALSE
POLTALLOCH,1,1,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
BEAUFORT,2,2,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
WISANGER,1,1,2018,Not Divided,FALSE,Hit Animal,FALSE,TRUE
SENIOR,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
COOBER PEDY,4,1,2018,Not Divided,TRUE,Roll Over,TRUE,FALSE
NORTON SUMMIT,1,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
KEITH,2,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
GEMMELLS,3,2,2018,Not Divided,TRUE,Head On,FALSE,FALSE
THORNLEA,1,1,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
POORAKA,1,1,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
SHEA-OAK LOG,1,1,2018,Not Divided,FALSE,Hit Animal,FALSE,FALSE
SANDERGROVE,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ONE TREE HILL,1,1,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,TRUE
PARA HILLS,2,1,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,TRUE
EUDUNDA,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HOPE GAP,2,2,2018,Cross Road,TRUE,Head On,FALSE,FALSE
SALISBURY NORTH,1,1,2018,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
HAPPY VALLEY,1,1,2018,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
WHYALLA PLAYFORD,1,1,2018,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
CRAFERS WEST,1,1,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
MOUNT EBA,2,1,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
SANDERGROVE,4,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
NANGWARRY,1,1,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,TRUE
WILLUNGA HILL,3,1,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
WHYALLA PLAYFORD,1,1,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
WAIKERIE,2,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
MURRAY BRIDGE,2,1,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
TEA TREE GULLY,2,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
CHAIN OF PONDS,1,1,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
TAILEM BEND,2,1,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
PORT WAKEFIELD,4,1,2018,Not Divided,FALSE,Head On,FALSE,FALSE
MOUNT SCHANK,1,1,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
BEVERLEY,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ST GEORGES,1,1,2018,T-Junction,TRUE,Side Swipe,FALSE,FALSE
PORT GERMEIN,1,1,2018,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
GLENGOWRIE,1,1,2018,Divided Road,FALSE,Hit Fixed Object,TRUE,FALSE
TRURO,1,1,2018,Not Divided,FALSE,Head On,TRUE,FALSE
KEPPOCH,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
THE GAP,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HARTLEY,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WIRRAMINNA,5,1,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
WISANGER,6,1,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
WIGLEY FLAT,2,1,2018,Not Divided,FALSE,Hit Parked Vehicle,FALSE,FALSE
PORT AUGUSTA,1,1,2018,Divided Road,FALSE,Hit Pedestrian,FALSE,TRUE
BANGOR,6,1,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
QUORN,1,1,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
KALBEEBA,1,1,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
STRUAN,2,1,2018,Not Divided,FALSE,Head On,FALSE,TRUE
HINDMARSH VALLEY,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ANGASTON,1,1,2018,Other,FALSE,Roll Over,TRUE,FALSE
BETHEL,2,1,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
WIRRAMINNA,2,1,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
YATTALUNGA,1,1,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
OSBORNE,2,1,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,TRUE
BORDERTOWN,1,1,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
ADELAIDE,1,1,2018,Divided Road,FALSE,Hit Pedestrian,TRUE,FALSE
HAPPY VALLEY,1,1,2018,Not Divided,TRUE,Head On,FALSE,TRUE
FINDON,1,1,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
UNDALYA,1,1,2018,Not Divided,TRUE,Head On,FALSE,FALSE
ERITH,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
WINNINOWIE,2,2,2018,Not Divided,FALSE,Hit Parked Vehicle,FALSE,TRUE
MOUNT LIGHT,1,1,2018,T-Junction,TRUE,Head On,FALSE,TRUE
CRYSTAL BROOK,1,1,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
NARACOORTE,2,1,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
GLENBURNIE,1,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ADELAIDE,2,1,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
WOOLPUNDA,4,2,2018,Not Divided,TRUE,Head On,FALSE,FALSE
CHANDLERS HILL,2,1,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
NULLARBOR,2,1,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
WEST BEACH,1,1,2018,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
MOUNT SCHANK,7,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
ADELAIDE AIRPORT,4,0,2018,One Way,TRUE,Hit Pedestrian,FALSE,FALSE
GOOD HOPE LANDING,4,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
MORN HILL,3,0,2018,Not Divided,TRUE,Head On,FALSE,TRUE
BELALIE EAST,3,0,2018,Cross Road,TRUE,Right Angle,FALSE,TRUE
YAHL,3,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
PARA HILLS,5,0,2018,Not Divided,TRUE,Hit Parked Vehicle,TRUE,FALSE
HAY FLAT,3,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
WATERLOO CORNER,3,0,2018,Divided Road,TRUE,Head On,FALSE,FALSE
ADELAIDE,4,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
WASLEYS,2,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
WILLUNGA SOUTH,2,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,TRUE
PARALOWIE,2,0,2018,Not Divided,TRUE,Side Swipe,FALSE,TRUE
MONARTO,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PORT LINCOLN,6,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
WAITPINGA,4,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
KESWICK TERMINAL,2,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
NURIOOTPA,5,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
KLEMZIG,2,0,2018,Divided Road,TRUE,Head On,FALSE,TRUE
URAIDLA,3,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
ROXBY DOWNS,3,0,2018,Not Divided,FALSE,Rear End,FALSE,FALSE
MOUNT COMPASS,2,0,2018,Not Divided,TRUE,Head On,FALSE,TRUE
CLINTON,2,0,2018,Not Divided,FALSE,Head On,FALSE,FALSE
SALISBURY,2,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
BEDFORD PARK,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
MONARTO SOUTH,2,0,2018,Freeway,TRUE,Hit Fixed Object,FALSE,FALSE
PAECHTOWN,2,0,2018,Freeway,TRUE,Head On,FALSE,FALSE
FLINDERS RANGES,3,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
YORKETOWN,2,0,2018,Not Divided,FALSE,Roll Over,FALSE,TRUE
WATTLE FLAT,3,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
GEPPS CROSS,2,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
STRATHALBYN,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
MOUNT BARKER,3,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
WATTLE FLAT,4,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
EDWARDSTOWN,3,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
ELIZABETH DOWNS,4,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BURRUNGULE,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BROMPTON,2,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
KALBEEBA,3,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
MARLESTON,2,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
HUDDLESTON,3,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
WEST LAKES,2,0,2018,Not Divided,FALSE,Side Swipe,FALSE,TRUE
WILLIAMSTOWN,3,0,2018,Not Divided,FALSE,Head On,TRUE,FALSE
DRY CREEK,3,0,2018,Cross Road,TRUE,Right Angle,FALSE,TRUE
STURT,2,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
NEPEAN BAY,3,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
REEVES PLAINS,2,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
NALYAPPA,2,0,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
MAMBRAY CREEK,2,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
ADELAIDE,2,0,2018,Cross Road,FALSE,Hit Pedestrian,FALSE,FALSE
VIRGINIA,2,0,2018,Freeway,FALSE,Head On,TRUE,FALSE
ALBERTON,2,0,2018,Not Divided,FALSE,Head On,FALSE,FALSE
MCLAREN FLAT,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ALBERTON,2,0,2018,Not Divided,FALSE,Side Swipe,FALSE,TRUE
ECHUNGA,2,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
WARRADALE,2,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
ELIZABETH SOUTH,4,0,2018,Cross Road,FALSE,Right Turn,FALSE,FALSE
CAVETON,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ST PETERS,2,0,2018,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
ETTRICK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
GLENELG NORTH,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
POORAKA,6,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
NORWOOD,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
ST PETERS,1,0,2018,Pedestrian Crossing,TRUE,Hit Pedestrian,FALSE,FALSE
ANGASTON,2,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
NILPENA,2,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PELICAN LAGOON,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
LARGS BAY,1,0,2018,Divided Road,TRUE,Roll Over,FALSE,FALSE
SEATON,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,TRUE
IRONBANK,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
VICTOR HARBOR,2,0,2018,Cross Road,TRUE,Right Turn,FALSE,TRUE
JABUK,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
NANGWARRY,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
PYAP,2,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
MORPHETT VALE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
CAMPBELLTOWN,3,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
BASKET RANGE,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
ALDINGA BEACH,1,0,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
SALT CREEK,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ASHBOURNE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ADELAIDE,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
ALDINGA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
THE GAP,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HOLDEN HILL,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
ASCOT PARK,1,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
SAMPSON FLAT,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
KANGARILLA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
KESWICK TERMINAL,1,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
TAPEROO,1,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
MOUNT BARKER,2,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
ABERFOYLE PARK,1,0,2018,Divided Road,TRUE,Right Turn,FALSE,FALSE
BELLEVUE HEIGHTS,1,0,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
TRURO,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
COCKATOO VALLEY,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
BLAKEVIEW,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
HALLETT COVE,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
OAKDEN,1,0,2018,Divided Road,TRUE,Right Angle,FALSE,FALSE
PARIS CREEK,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
OAKBANK,1,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
SPALDING,1,0,2018,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
SEMAPHORE PARK,1,0,2018,Cross Road,TRUE,Roll Over,FALSE,FALSE
MILLBROOK,2,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
SHEIDOW PARK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
FREELING,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MORGAN,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WOKURNA,2,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
NEPEAN BAY,1,0,2018,Not Divided,FALSE,Hit Animal,FALSE,FALSE
KEPPOCH,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
GILLES PLAINS,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
RISDON PARK,2,0,2018,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
SALISBURY,2,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
WANDILO,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,TRUE
MOORAK,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
KILBURN,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
INNESTON,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
COWANDILLA,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
RENMARK,1,0,2018,Not Divided,TRUE,Right Angle,FALSE,FALSE
SEMAPHORE,2,0,2018,T-Junction,FALSE,Roll Over,FALSE,FALSE
LOWBANK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
GLENROY,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
FLINDERS PARK,2,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
COOMUNGA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ROSEWATER,1,0,2018,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
WYNN VALE,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
ADELAIDE,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
FLINDERS PARK,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
NACKARA,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
MITCHELL PARK,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
ELIZABETH PARK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
KAPUNDA,1,0,2018,Divided Road,TRUE,Head On,FALSE,FALSE
BLAIR ATHOL,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
ADELAIDE,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
PARADISE,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
ROSEDALE,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
YANINEE,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
GAWLER,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,TRUE,FALSE
GEPPS CROSS,1,0,2018,Cross Road,TRUE,Roll Over,FALSE,FALSE
MEDINDIE,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
TATACHILLA,2,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
CAMPBELLTOWN,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
EDEN HILLS,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
CROMER,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
COOBER PEDY,1,0,2018,T-Junction,FALSE,Hit Fixed Object,TRUE,FALSE
MAGGEA,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
GLENALTA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
TERINGIE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
GOMERSAL,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
NOARLUNGA CENTRE,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
MOONTA,2,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
VIRGINIA,5,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
ADELAIDE,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
NURIOOTPA,4,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
HINDMARSH,1,0,2018,Divided Road,TRUE,Side Swipe,FALSE,FALSE
ROWLAND FLAT,3,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
FIRLE,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
MEADOWS,1,0,2018,Not Divided,TRUE,Right Turn,FALSE,FALSE
ADELAIDE,1,0,2018,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
SALISBURY DOWNS,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,FALSE
PORT PIRIE SOUTH,2,0,2018,T-Junction,FALSE,Right Angle,FALSE,FALSE
PAGES FLAT,1,0,2018,Not Divided,TRUE,Right Angle,FALSE,FALSE
PIRIE EAST,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
WHYALLA PLAYFORD,1,0,2018,Divided Road,FALSE,Roll Over,FALSE,FALSE
BRAHMA LODGE,1,0,2018,Divided Road,TRUE,Rear End,FALSE,FALSE
WATERVALE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SALISBURY EAST,2,0,2018,Divided Road,TRUE,Rear End,FALSE,FALSE
MINTARO,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
OAKLANDS PARK,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
KANYAKA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
GREENOCK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
O'HALLORAN HILL,1,0,2018,Freeway,FALSE,Rear End,FALSE,FALSE
PORT LINCOLN,1,0,2018,Cross Road,TRUE,Side Swipe,FALSE,FALSE
HACKNEY,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
KILKENNY,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
CHELTENHAM,1,0,2018,Divided Road,TRUE,Right Turn,FALSE,FALSE
WINGFIELD,1,0,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
ULEYBURY,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
WHYTE YARCOWIE,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
BLAIR ATHOL,1,0,2018,Not Divided,FALSE,Hit Parked Vehicle,FALSE,FALSE
COOMBE,2,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
LARGS BAY,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,TRUE
KANGARILLA,2,0,2018,Not Divided,FALSE,Left Road - Out of Control,FALSE,TRUE
KOOLYWURTIE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PARKSIDE,1,0,2018,Not Divided,FALSE,Head On,FALSE,FALSE
ROXBY DOWNS STATION,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
LAMEROO,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
COOMANDOOK,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
NORTH PLYMPTON,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
SOUTH PLYMPTON,1,0,2018,Cross Road,FALSE,Right Turn,FALSE,FALSE
VISTA,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
AUSTRALIA PLAINS,1,0,2018,Other,TRUE,Roll Over,FALSE,FALSE
CLARENDON,1,0,2018,Not Divided,TRUE,Other,FALSE,FALSE
TEMPLERS,1,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
MONTEITH,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
MARLA,1,0,2018,T-Junction,FALSE,Other,FALSE,FALSE
HALLETT COVE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
MONASH,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
GLANDORE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
ADELAIDE,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
MODBURY,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
GOOLWA,1,0,2018,Rail Crossing,TRUE,Right Angle,FALSE,FALSE
WOODVILLE PARK,1,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
PORTER LAGOON,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
HECTORVILLE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
DAVOREN PARK,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
COLLINSVILLE,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
ELIZABETH EAST,1,0,2018,T-Junction,FALSE,Roll Over,FALSE,TRUE
NURIOOTPA,1,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
WHYALLA NORRIE,2,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
HACKNEY,1,0,2018,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
MEDINDIE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,TRUE
ONE TREE HILL,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
